time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
1993-09-10,24.8,16.3,36.3,0.0,0.0,170.3,12.3,,1011.6,759.0
1993-09-11,22.6,16.3,31.3,0.0,0.0,159.8,17.6,,1011.1,737.0
1993-09-12,21.4,11.9,31.9,0.0,0.0,234.3,12.3,,1007.2,754.0
1993-09-13,23.5,16.3,34.1,0.0,0.0,333.4,12.0,,1007.1,753.0
1993-09-14,19.1,14.1,25.8,0.0,0.0,174.1,20.6,,1013.8,750.0
1993-09-15,18.0,12.4,26.9,0.0,0.0,180.5,14.3,,1014.4,718.0
1993-09-16,17.7,13.5,24.7,0.0,0.0,175.9,21.8,,1013.4,709.0
1993-09-17,17.6,13.5,22.4,0.0,0.0,190.7,12.4,,1016.4,692.0
1993-09-18,19.1,12.4,26.9,0.0,0.0,173.7,11.2,,1015.0,740.0
1993-09-19,20.7,13.0,29.7,0.0,0.0,163.3,8.5,,1011.8,686.0
1993-09-20,22.5,15.8,30.8,0.0,0.0,,9.5,,1010.2,679.0
1993-09-21,20.6,13.5,29.7,0.0,0.0,173.7,9.8,,1011.6,732.0
1993-09-22,19.4,12.4,28.0,0.0,0.0,175.1,10.8,,1012.4,730.0
1993-09-23,21.1,10.2,30.8,0.0,0.0,344.4,9.2,,1015.0,728.0
1993-09-24,21.3,10.8,32.4,0.0,0.0,342.9,7.8,,1015.6,725.0
1993-09-25,22.4,10.2,33.5,0.0,0.0,341.9,8.8,,1015.3,723.0
1993-09-26,23.2,12.4,33.0,0.0,0.0,,6.2,,1016.6,720.0
1993-09-27,24.6,15.2,34.7,0.0,0.0,352.7,7.6,,1017.8,317.0
1993-09-28,24.2,14.1,34.7,0.0,0.0,,7.1,,1014.9,359.0
1993-09-29,24.3,15.2,35.2,0.0,0.0,236.8,8.9,,1011.6,679.0
1993-09-30,25.0,17.4,34.1,0.0,0.0,173.7,9.7,,1015.6,685.0
1993-10-01,24.6,16.3,34.1,0.0,0.0,167.6,10.6,,1015.7,707.0
1993-10-02,22.8,16.3,31.9,0.0,0.0,162.0,11.7,,1014.4,706.0
1993-10-03,21.1,14.7,31.3,0.0,0.0,178.2,12.4,,1014.4,646.0
1993-10-04,15.4,14.1,18.5,0.8,0.0,152.0,15.3,,1013.2,468.0
1993-10-05,15.8,13.0,20.2,0.0,0.0,161.8,15.9,,1015.6,637.0
1993-10-06,17.5,11.9,24.7,0.0,0.0,199.9,8.1,,1017.6,653.0
1993-10-07,19.6,14.1,27.4,0.0,0.0,158.4,9.1,,1016.2,654.0
1993-10-08,18.7,10.2,26.9,0.0,0.0,353.4,10.1,,1012.7,630.0
1993-10-09,20.3,16.9,24.7,0.0,0.0,280.2,7.6,,1012.9,489.0
1993-10-10,18.9,15.2,23.5,0.0,0.0,320.4,10.4,,1013.7,548.0
1993-10-11,17.9,14.1,21.9,0.3,0.0,,8.2,,1017.8,556.0
1993-10-12,17.7,10.8,25.2,0.0,0.0,341.2,7.3,,1019.2,617.0
1993-10-13,19.0,14.1,24.7,0.0,0.0,246.3,10.0,,1016.3,551.0
1993-10-14,18.2,15.2,21.9,5.1,0.0,,10.9,,1016.7,555.0
1993-10-15,18.2,14.7,23.0,4.1,0.0,193.4,15.6,,1015.3,610.0
1993-10-16,16.9,14.1,22.4,1.8,0.0,163.3,11.0,,1013.7,596.0
1993-10-17,15.6,9.7,21.9,0.0,0.0,320.9,8.3,,1013.8,615.0
1993-10-18,15.6,7.4,25.3,0.0,0.0,337.6,7.8,,1016.5,666.0
1993-10-19,16.8,10.2,24.7,0.0,0.0,124.5,7.7,,1019.7,664.0
1993-10-20,17.6,9.7,25.8,0.0,0.0,,6.5,,1021.1,602.0
1993-10-21,18.0,12.4,25.8,0.0,0.0,330.7,6.4,,1018.9,587.0
1993-10-22,17.0,8.0,28.0,0.0,0.0,338.1,7.2,,1018.3,657.0
1993-10-23,17.4,8.0,28.5,0.0,0.0,328.9,6.2,,1017.7,622.0
1993-10-24,18.0,9.1,29.1,0.0,0.0,331.5,8.1,,1017.0,621.0
1993-10-25,19.1,9.7,32.4,0.0,0.0,,10.0,,1016.3,650.0
1993-10-26,20.5,11.3,32.4,0.0,0.0,346.2,13.4,,1017.4,647.0
1993-10-27,17.2,8.5,28.5,0.0,0.0,,6.0,,1017.9,598.0
1993-10-28,17.4,9.1,26.3,0.0,0.0,60.6,6.3,,1013.6,597.0
1993-10-29,18.7,12.5,28.0,0.0,0.0,,8.3,,1010.9,583.0
1993-10-30,18.3,9.7,28.0,0.0,0.0,274.7,5.9,,1015.5,639.0
1993-10-31,17.4,12.4,24.7,0.0,0.0,136.9,8.4,,1015.6,550.0
1993-11-01,16.7,8.5,26.9,0.0,0.0,334.1,15.2,,1017.3,562.0
1993-11-02,15.4,5.8,25.2,0.0,0.0,94.8,7.1,,1023.8,607.0
1993-11-03,15.3,6.3,25.8,0.0,0.0,2.2,6.5,,1021.9,581.0
1993-11-04,15.2,5.8,25.8,0.0,0.0,317.8,7.1,,1017.3,627.0
1993-11-05,15.5,7.4,24.7,0.0,0.0,2.9,8.0,,1017.6,625.0
1993-11-06,15.0,6.9,25.2,0.0,0.0,358.4,7.6,,1017.1,623.0
1993-11-07,14.7,6.3,25.2,0.0,0.0,341.7,6.9,,1014.6,597.0
1993-11-08,14.3,6.9,23.5,0.0,0.0,,4.9,,1018.4,547.0
1993-11-09,13.3,8.0,19.7,0.0,0.0,164.0,11.2,,1021.1,528.0
1993-11-10,13.4,11.3,15.8,19.6,0.0,139.2,10.2,,1015.9,391.0
1993-11-11,13.2,10.2,18.5,0.8,0.0,191.5,15.2,,1011.1,
1993-11-12,10.8,7.4,15.2,1.8,0.0,360.0,9.5,,1011.5,431.0
1993-11-13,9.5,3.5,16.3,0.0,0.0,334.3,7.8,,1014.3,609.0
1993-11-14,11.8,6.3,18.5,0.0,0.0,341.9,22.6,,1019.9,607.0
1993-11-15,9.6,0.8,18.0,0.0,0.0,140.6,10.4,,1020.2,605.0
1993-11-16,9.3,1.3,17.4,0.0,0.0,343.9,6.8,,1021.6,555.0
1993-11-17,9.3,3.0,16.3,0.0,0.0,337.0,5.5,,1020.1,434.0
1993-11-18,10.6,4.7,18.0,0.0,0.0,338.8,9.9,,1025.1,570.0
1993-11-19,8.6,1.9,18.5,0.0,0.0,346.7,6.8,,1026.8,598.0
1993-11-20,8.5,0.8,18.0,0.0,0.0,323.8,6.3,,1022.8,447.0
1993-11-21,7.9,3.0,11.9,0.0,0.0,335.4,7.6,,1016.8,190.0
1993-11-22,11.6,5.2,15.8,0.0,0.0,174.4,14.8,,1017.7,336.0
1993-11-23,5.2,-0.9,13.5,0.0,0.0,345.2,8.9,,1024.7,592.0
1993-11-24,4.7,-2.6,13.5,0.0,0.0,,9.4,,1024.9,591.0
1993-11-25,4.8,-3.7,14.7,0.0,0.0,356.7,6.9,,1023.1,519.0
1993-11-26,6.3,-1.5,17.4,0.0,0.0,353.3,7.3,,1024.7,447.0
1993-11-27,6.7,0.7,11.8,0.0,0.0,,6.1,,1020.8,190.0
1993-11-28,9.4,6.3,13.0,6.6,0.0,74.0,11.0,,1016.3,55.0
1993-11-29,12.4,9.1,15.2,25.9,0.0,,10.2,,1015.1,45.0
1993-11-30,10.8,5.8,16.4,0.0,0.0,327.7,10.5,,1022.2,457.0
1993-12-01,8.3,2.4,14.7,0.0,0.0,33.2,7.8,,1029.4,465.0
1993-12-02,10.3,4.1,19.7,0.0,0.0,350.8,11.5,,1028.9,555.0
1993-12-03,9.8,4.1,15.8,0.0,0.0,146.2,8.6,,1026.2,467.0
1993-12-04,10.8,5.2,16.3,0.0,0.0,323.7,12.2,,1023.3,488.0
1993-12-05,8.3,3.0,15.2,0.0,0.0,162.1,7.7,,1018.2,543.0
1993-12-06,9.8,5.8,15.2,0.0,0.0,152.1,10.5,,1019.6,463.0
1993-12-07,11.2,8.0,15.2,0.8,0.0,155.9,15.7,,1018.2,307.0
1993-12-08,12.2,10.8,14.7,11.2,0.0,147.5,26.9,,1016.5,123.0
1993-12-09,13.2,11.9,15.8,5.3,0.0,132.8,13.7,,1020.9,553.0
1993-12-10,14.0,10.2,18.0,0.0,0.0,145.0,9.7,,1017.7,515.0
1993-12-11,11.1,6.3,14.7,12.7,0.0,153.3,17.6,,1008.2,72.0
1993-12-12,7.2,3.5,12.4,0.0,0.0,83.6,7.6,,1021.7,489.0
1993-12-13,9.3,4.7,14.1,2.3,0.0,159.6,17.0,,1017.3,437.0
1993-12-14,9.5,7.4,11.9,10.9,0.0,136.9,16.8,,1012.5,278.0
1993-12-15,5.8,1.3,11.3,0.0,0.0,266.5,7.1,,1017.3,494.0
1993-12-16,5.6,2.4,10.8,0.0,0.0,318.2,6.3,,1021.1,391.0
1993-12-17,3.1,1.3,5.8,0.0,0.0,,5.5,,1021.5,283.0
1993-12-18,3.2,-1.5,10.8,0.0,0.0,,8.1,,1021.1,493.0
1993-12-19,1.9,-1.5,4.7,0.0,0.0,81.0,8.3,,1022.4,291.0
1993-12-20,3.4,3.0,4.1,0.0,0.0,132.6,7.1,,1024.9,79.0
1993-12-21,2.9,2.4,3.6,0.0,0.0,134.0,9.8,,1024.0,165.0
1993-12-22,2.7,-1.5,4.7,0.0,0.0,334.4,8.0,,1028.0,311.0
1993-12-23,3.0,-1.5,8.0,0.0,0.0,148.1,11.5,,1028.7,456.0
1993-12-24,0.2,-1.5,2.9,0.0,0.0,,5.0,,,311.0
1993-12-25,1.0,-0.4,3.5,0.0,0.0,,9.7,,,303.0
1993-12-26,,0.2,6.3,1.3,0.0,,10.1,,,198.0
1993-12-27,8.8,5.8,15.2,0.0,0.0,,7.7,,1022.1,518.0
1993-12-28,7.6,2.4,14.7,0.0,0.0,345.3,6.5,,1027.7,501.0
1993-12-29,8.2,2.4,15.3,0.0,0.0,20.3,6.6,,1027.3,460.0
1993-12-30,8.0,4.7,11.9,0.0,0.0,181.1,9.7,,1023.1,342.0
1993-12-31,,3.5,7.9,0.0,0.0,,7.9,,,248.0
1994-01-01,,5.2,7.9,0.0,0.0,,15.1,,,194.0
1994-01-02,,5.7,10.2,0.0,0.0,,6.8,,,255.0
1994-01-03,7.8,6.9,8.5,0.0,0.0,,6.2,,1025.2,0.0
1994-01-04,8.3,7.4,9.7,1.5,0.0,,9.9,,1022.3,61.0
1994-01-05,8.7,5.8,11.9,0.0,0.0,319.4,9.7,,1024.1,426.0
1994-01-06,7.1,1.9,14.1,0.0,0.0,66.9,12.4,,1026.7,549.0
1994-01-07,5.0,0.2,10.8,0.0,0.0,10.2,7.2,,1027.3,451.0
1994-01-08,7.3,5.2,9.7,3.0,0.0,160.5,9.0,,1023.1,276.0
1994-01-09,8.8,4.7,14.7,0.0,0.0,331.9,11.2,,1022.1,509.0
1994-01-10,7.8,1.9,14.1,0.0,0.0,133.4,8.8,,1024.6,494.0
1994-01-11,7.2,0.8,15.8,0.0,0.0,336.6,9.3,,1026.6,498.0
1994-01-12,8.1,2.4,15.2,0.0,0.0,31.1,7.6,,1029.0,502.0
1994-01-13,7.2,-0.3,15.8,0.0,0.0,348.1,7.2,,1026.4,493.0
1994-01-14,6.2,0.8,11.9,0.0,0.0,324.5,6.2,,1021.8,397.0
1994-01-15,6.9,2.4,15.2,0.0,0.0,,6.1,,1020.7,487.0
1994-01-16,7.9,0.2,16.3,0.0,0.0,130.5,6.4,,1021.7,483.0
1994-01-17,9.7,1.9,19.1,0.0,0.0,116.2,6.0,,1023.4,533.0
1994-01-18,9.1,1.9,17.4,0.0,0.0,352.4,6.1,,1020.4,535.0
1994-01-19,9.1,0.8,18.5,0.0,0.0,350.2,4.9,,1017.8,527.0
1994-01-20,9.8,2.4,19.1,0.0,0.0,169.0,6.2,,1021.1,488.0
1994-01-21,11.3,6.9,19.1,0.0,0.0,34.4,6.9,,1023.7,492.0
1994-01-22,10.2,3.0,18.5,6.4,0.0,141.7,8.4,,1018.4,422.0
1994-01-23,12.4,10.8,15.2,11.9,0.0,157.7,18.8,,1013.3,420.0
1994-01-24,9.9,6.9,13.5,20.1,0.0,153.6,18.7,,1012.7,282.0
1994-01-25,9.2,6.9,14.1,10.9,0.0,139.3,19.9,,1015.7,342.0
1994-01-26,9.2,7.4,11.9,0.0,0.0,341.0,7.8,,1021.2,416.0
1994-01-27,8.4,3.0,17.4,0.0,0.0,337.3,17.6,,1018.1,590.0
1994-01-28,7.9,2.4,18.5,0.0,0.0,16.6,8.8,,1021.5,573.0
1994-01-29,7.9,1.3,20.8,0.0,0.0,146.4,8.6,,1028.1,589.0
1994-01-30,7.3,2.4,17.4,0.0,0.0,357.9,7.7,,1026.6,517.0
1994-01-31,8.1,1.3,17.4,0.0,0.0,320.6,7.0,,1026.8,543.0
1994-02-01,7.2,0.8,16.3,0.0,0.0,7.4,6.3,,1027.3,515.0
1994-02-02,6.3,0.8,14.1,0.0,0.0,,6.4,,1021.0,450.0
1994-02-03,8.8,4.7,15.2,0.0,0.0,336.7,8.3,,1017.9,504.0
1994-02-04,9.8,5.2,16.9,0.0,0.0,130.0,7.5,,1018.1,556.0
1994-02-05,8.1,3.0,15.8,0.0,0.0,342.3,7.7,,1020.3,424.0
1994-02-06,8.9,7.4,10.8,20.8,0.0,88.0,11.4,,1012.5,126.0
1994-02-07,11.0,9.1,13.5,17.0,0.0,164.6,16.8,,1001.7,499.0
1994-02-08,10.0,5.8,15.2,5.8,0.0,336.2,9.7,,1010.9,459.0
1994-02-09,8.8,2.4,18.0,0.0,0.0,150.6,11.1,,1024.1,614.0
1994-02-10,9.8,6.9,13.0,0.8,0.0,176.6,19.9,,1018.5,460.0
1994-02-11,7.4,3.0,16.9,0.0,0.0,337.5,15.7,,1025.4,625.0
1994-02-12,6.0,-0.9,15.2,0.0,0.0,133.1,8.8,,1030.3,618.0
1994-02-13,8.1,0.8,19.7,0.0,0.0,337.8,7.2,,1026.5,614.0
1994-02-14,7.6,0.8,18.6,0.0,0.0,331.6,7.6,,1021.7,619.0
1994-02-15,9.3,4.1,18.5,0.0,0.0,171.4,8.4,,1019.7,471.0
1994-02-16,12.5,7.4,18.5,2.3,0.0,136.5,14.6,,1011.8,559.0
1994-02-17,10.2,7.4,13.0,13.7,0.0,174.1,29.3,,1002.6,491.0
1994-02-18,8.3,5.8,11.9,0.3,0.0,164.2,19.3,,1009.9,566.0
1994-02-19,6.9,5.2,9.7,13.7,0.0,146.2,28.3,,1011.8,386.0
1994-02-20,9.4,6.3,14.1,0.0,0.0,170.1,20.4,,1015.7,615.0
1994-02-21,9.0,6.9,11.9,0.8,0.0,144.0,19.6,,1021.2,475.0
1994-02-22,7.9,1.3,14.7,0.0,0.0,306.6,9.9,,1024.9,593.0
1994-02-23,9.8,1.9,16.9,0.0,0.0,,6.6,,1022.7,649.0
1994-02-24,10.7,3.0,18.0,0.0,0.0,,5.8,,1017.8,645.0
1994-02-25,12.3,5.8,17.4,0.0,0.0,164.3,9.4,,1014.5,567.0
1994-02-26,12.5,10.2,15.2,4.8,0.0,158.0,11.0,,1017.6,401.0
1994-02-27,13.3,10.2,18.0,0.0,0.0,153.2,11.9,,1020.6,565.0
1994-02-28,14.6,8.5,21.9,0.0,0.0,12.7,12.5,,1021.3,659.0
1994-03-01,14.9,8.0,21.3,0.0,0.0,,6.5,,1023.0,631.0
1994-03-02,15.5,8.0,23.0,0.0,0.0,347.5,6.7,,1021.0,652.0
1994-03-03,15.7,9.7,21.9,0.0,0.0,329.5,7.0,,1020.3,627.0
1994-03-04,16.2,9.7,21.9,0.0,0.0,0.5,7.8,,1020.6,548.0
1994-03-05,14.6,9.7,18.5,0.0,0.0,214.4,11.0,,1015.9,606.0
1994-03-06,13.6,6.9,21.9,0.0,0.0,330.8,12.3,,1014.4,664.0
1994-03-07,14.2,4.7,23.6,0.0,0.0,341.8,9.6,,1015.6,680.0
1994-03-08,14.8,6.4,20.8,0.0,0.0,164.6,7.9,,1017.8,652.0
1994-03-09,13.7,9.7,19.1,0.0,0.0,161.6,15.0,,1019.0,627.0
1994-03-10,13.6,10.2,19.7,0.0,0.0,173.0,18.6,,1018.6,656.0
1994-03-11,12.3,4.7,19.7,0.0,0.0,330.7,16.4,,1021.5,705.0
1994-03-12,14.3,7.4,23.5,0.0,0.0,343.7,17.9,,1026.5,708.0
1994-03-13,14.1,4.7,23.0,0.0,0.0,82.7,9.4,,1025.3,679.0
1994-03-14,15.5,7.4,24.1,0.0,0.0,166.1,7.5,,1018.6,670.0
1994-03-15,14.9,10.2,20.8,0.0,0.0,166.3,16.3,,1016.0,626.0
1994-03-16,13.6,8.0,17.5,0.0,0.0,163.2,15.9,,1017.6,581.0
1994-03-17,12.5,5.8,23.0,0.0,0.0,328.1,8.1,,1015.9,623.0
1994-03-18,14.1,10.8,19.7,0.0,0.0,174.5,18.5,,1011.0,650.0
1994-03-19,12.6,8.5,18.0,0.0,0.0,201.1,9.8,,1011.9,693.0
1994-03-20,13.1,5.8,21.3,0.0,0.0,190.3,11.0,,1018.1,728.0
1994-03-21,12.7,8.0,18.0,0.0,0.0,168.2,17.5,,1018.9,667.0
1994-03-22,9.3,4.7,14.7,0.0,0.0,215.0,14.3,,1015.4,702.0
1994-03-23,9.5,3.5,14.7,0.0,0.0,138.5,12.5,,1013.8,633.0
1994-03-24,13.8,6.3,20.2,0.0,0.0,145.7,13.3,,1006.8,659.0
1994-03-25,13.1,10.2,17.4,1.3,0.0,128.9,10.8,,1012.2,648.0
1994-03-26,13.6,5.2,22.4,0.0,0.0,131.9,8.5,,1017.6,628.0
1994-03-27,16.8,7.4,23.5,0.0,0.0,146.0,10.7,,1019.6,699.0
1994-03-28,17.5,11.9,24.1,0.0,0.0,162.6,11.7,,1021.0,669.0
1994-03-29,16.5,10.2,21.9,0.0,0.0,179.9,9.2,,1022.1,616.0
1994-03-30,16.8,13.0,24.1,0.0,0.0,166.3,16.5,,1023.2,703.0
1994-03-31,15.6,5.8,24.7,0.0,0.0,356.3,10.3,,1022.1,694.0
1994-04-01,17.7,6.9,27.4,0.0,0.0,331.7,9.9,,1019.5,710.0
1994-04-02,18.5,11.3,24.7,0.0,0.0,170.6,11.8,,1018.1,655.0
1994-04-03,,9.6,22.9,0.0,0.0,,13.7,,,671.0
1994-04-04,17.3,8.0,26.9,0.0,0.0,338.6,13.5,,1017.9,730.0
1994-04-05,15.1,5.8,25.2,0.5,0.0,236.3,8.9,,1017.6,617.0
1994-04-06,15.3,11.3,21.3,0.0,0.0,167.4,17.3,,1018.0,695.0
1994-04-07,14.1,5.2,20.2,0.0,0.0,330.3,9.5,,1018.5,652.0
1994-04-08,13.3,11.9,15.2,7.6,0.0,190.3,14.7,,1014.8,496.0
1994-04-09,14.1,10.2,19.7,0.0,0.0,173.7,10.6,,1015.8,702.0
1994-04-10,14.8,5.2,24.1,0.0,0.0,334.1,13.2,,1019.1,780.0
1994-04-11,16.8,6.3,25.8,0.0,0.0,147.1,8.4,,1020.3,731.0
1994-04-12,19.3,9.1,28.5,0.0,0.0,186.3,8.4,,1019.2,704.0
1994-04-13,18.9,9.7,27.4,0.0,0.0,,8.7,,1014.9,725.0
1994-04-14,19.2,10.2,29.7,0.0,0.0,328.5,10.0,,1012.7,720.0
1994-04-15,21.0,10.8,29.7,0.0,0.0,157.1,10.5,,1014.2,792.0
1994-04-16,18.3,13.5,24.1,0.0,0.0,169.1,15.5,,1017.4,657.0
1994-04-17,20.0,14.1,28.0,0.0,0.0,175.2,11.0,,1018.3,697.0
1994-04-18,20.4,13.0,29.7,0.0,0.0,163.8,12.9,,1017.2,785.0
1994-04-19,18.5,13.0,26.3,0.0,0.0,167.1,15.9,,1017.3,790.0
1994-04-20,18.4,11.9,27.4,0.0,0.0,158.1,14.1,,1015.1,605.0
1994-04-21,17.7,11.9,25.8,0.0,0.0,168.2,16.5,,1015.7,806.0
1994-04-22,16.0,11.3,21.9,0.0,0.0,166.2,22.5,,1014.5,790.0
1994-04-23,12.2,9.7,15.8,2.5,0.0,152.1,21.4,,1009.9,110.0
1994-04-24,12.6,9.7,16.9,0.0,0.0,166.4,17.1,,1012.0,513.0
1994-04-25,11.9,8.5,15.8,6.4,0.0,171.0,26.5,,1009.4,605.0
1994-04-26,14.7,8.5,21.9,0.0,0.0,328.0,12.3,,1012.4,749.0
1994-04-27,15.8,10.8,21.9,0.0,0.0,149.3,12.8,,1011.9,725.0
1994-04-28,17.8,9.1,26.3,0.0,0.0,140.7,9.4,,1016.6,820.0
1994-04-29,15.9,11.3,20.8,0.0,0.0,173.3,19.4,,1019.6,768.0
1994-04-30,16.2,10.8,23.5,0.0,0.0,175.4,14.8,,1019.0,774.0
1994-05-01,16.5,10.2,24.7,0.0,0.0,167.2,14.5,,1017.2,750.0
1994-05-02,17.6,11.3,26.3,0.0,0.0,171.6,15.5,,1016.8,796.0
1994-05-03,18.1,13.5,25.8,0.0,0.0,164.5,15.7,,1016.5,759.0
1994-05-04,18.4,14.1,25.2,0.0,0.0,183.3,15.2,,1013.8,712.0
1994-05-05,18.3,14.1,24.7,0.0,0.0,205.7,11.3,,1011.4,765.0
1994-05-06,12.8,12.4,14.1,32.8,0.0,163.5,17.4,,1013.7,355.0
1994-05-07,15.8,11.9,20.8,4.1,0.0,151.4,11.1,,1017.6,744.0
1994-05-08,17.9,10.8,25.2,0.0,0.0,185.4,10.8,,1016.0,797.0
1994-05-09,19.1,12.4,26.9,0.0,0.0,169.7,14.2,,1015.9,799.0
1994-05-10,20.7,13.5,30.2,0.0,0.0,167.8,12.1,,1015.3,847.0
1994-05-11,19.8,14.1,27.4,0.0,0.0,171.0,18.1,,1014.9,849.0
1994-05-12,20.1,13.0,28.0,0.0,0.0,168.3,14.1,,1013.5,808.0
1994-05-13,21.8,11.9,31.3,0.0,0.0,243.2,11.0,,1011.9,853.0
1994-05-14,19.3,14.1,26.3,0.0,0.0,164.5,20.0,,1009.8,811.0
1994-05-15,16.3,12.4,20.2,0.0,0.0,169.2,17.8,,1014.1,790.0
1994-05-16,14.1,10.2,19.7,0.0,0.0,172.6,18.4,,1012.9,713.0
1994-05-17,15.4,10.8,21.4,3.8,0.0,313.5,10.7,,1012.3,737.0
1994-05-18,17.3,13.0,23.5,2.0,0.0,164.6,16.2,,1014.4,599.0
1994-05-19,16.7,12.4,21.3,0.0,0.0,184.2,18.1,,1018.5,791.0
1994-05-20,18.0,10.8,24.7,0.0,0.0,181.7,10.4,,1017.3,818.0
1994-05-21,19.0,13.5,26.3,0.0,0.0,169.0,18.2,,1013.9,866.0
1994-05-22,20.6,11.9,29.1,0.0,0.0,356.3,9.7,,1013.5,840.0
1994-05-23,24.0,13.0,33.0,0.0,0.0,253.0,10.3,,1014.4,815.0
1994-05-24,25.5,15.2,34.7,0.0,0.0,170.4,11.4,,1011.5,870.0
1994-05-25,22.2,14.7,30.8,0.0,0.0,164.3,18.7,,1009.3,872.0
1994-05-26,19.3,14.1,26.3,0.0,0.0,187.1,22.6,,1010.3,807.0
1994-05-27,20.5,13.0,29.1,0.0,0.0,187.0,13.2,,1012.8,813.0
1994-05-28,23.7,16.3,32.4,0.0,0.0,161.5,13.3,,1014.5,827.0
1994-05-29,25.5,15.8,34.7,0.0,0.0,244.5,10.1,,1013.5,877.0
1994-05-30,26.3,16.9,34.1,0.0,0.0,218.5,10.6,,1009.1,811.0
1994-05-31,21.4,17.4,26.4,0.0,0.0,189.6,23.0,,1014.5,819.0
1994-06-01,22.5,14.7,31.3,0.0,0.0,218.8,13.0,,1017.1,881.0
1994-06-02,23.6,16.3,32.4,0.0,0.0,165.7,14.7,,1013.7,882.0
1994-06-03,22.2,14.7,32.4,0.0,0.0,172.7,20.3,,1013.9,883.0
1994-06-04,22.9,15.2,31.3,0.0,0.0,177.5,16.3,,1015.8,884.0
1994-06-05,20.2,14.7,26.9,0.0,0.0,179.1,22.5,,1014.3,821.0
1994-06-06,20.6,16.3,26.9,0.0,0.0,194.9,15.3,,1016.1,822.0
1994-06-07,21.1,13.0,29.1,0.0,0.0,319.3,13.7,,1017.4,886.0
1994-06-08,23.7,14.1,33.0,0.0,0.0,312.5,10.6,,1015.8,888.0
1994-06-09,26.6,14.7,38.5,0.0,0.0,350.9,11.3,,1013.0,888.0
1994-06-10,29.7,18.0,40.8,0.0,0.0,348.2,6.9,,1010.1,819.0
1994-06-11,27.8,20.8,37.5,0.0,0.0,166.3,17.7,,1010.0,812.0
1994-06-12,23.7,16.3,34.1,0.0,0.0,168.9,16.7,,1009.7,814.0
1994-06-13,22.9,15.2,33.5,0.0,0.0,191.2,14.3,,1010.4,771.0
1994-06-14,21.0,13.0,29.1,0.0,0.0,,12.5,,1010.2,891.0
1994-06-15,18.7,11.3,27.4,0.0,0.0,196.0,15.3,,1012.0,891.0
1994-06-16,19.1,11.9,26.3,0.0,0.0,181.9,15.7,,1016.2,891.0
1994-06-17,21.1,13.0,30.8,0.0,0.0,184.5,12.4,,1015.9,892.0
1994-06-18,22.9,13.5,31.3,0.0,0.0,248.9,9.8,,1013.7,868.0
1994-06-19,25.4,16.9,36.3,0.0,0.0,185.0,10.1,,1012.5,868.0
1994-06-20,22.3,14.1,32.4,0.0,0.0,180.0,17.0,,1014.9,867.0
1994-06-21,22.9,13.5,33.5,0.0,0.0,175.3,13.2,,1015.6,892.0
1994-06-22,23.8,15.2,33.0,0.0,0.0,168.3,15.9,,1015.2,872.0
1994-06-23,24.8,15.2,34.7,0.0,0.0,180.3,12.8,,1016.3,892.0
1994-06-24,25.0,17.4,34.7,0.0,0.0,169.2,11.9,,1013.6,823.0
1994-06-25,24.2,16.3,33.0,0.0,0.0,169.5,15.3,,1012.6,874.0
1994-06-26,24.8,13.5,34.7,0.0,0.0,331.6,11.5,,1013.9,857.0
1994-06-27,28.1,15.8,38.5,0.0,0.0,208.9,8.2,,1013.0,870.0
1994-06-28,26.2,16.3,38.5,0.0,0.0,180.8,12.8,,1014.0,890.0
1994-06-29,26.7,16.9,38.0,0.0,0.0,168.2,12.8,,1013.1,890.0
1994-06-30,24.5,15.8,35.2,0.0,0.0,165.2,14.7,,1012.3,889.0
1994-07-01,25.1,16.3,35.2,0.0,0.0,168.4,13.9,,1011.7,889.0
1994-07-02,23.6,15.8,33.5,0.0,0.0,167.6,16.2,,1010.9,888.0
1994-07-03,23.6,14.1,33.0,0.0,0.0,170.4,13.6,,1009.8,888.0
1994-07-04,22.1,14.1,31.9,0.0,0.0,178.5,15.3,,1009.3,887.0
1994-07-05,23.0,14.7,33.0,0.0,0.0,190.5,13.5,,1011.5,887.0
1994-07-06,26.7,16.9,36.9,0.0,0.0,225.8,10.2,,1013.3,885.0
1994-07-07,26.2,16.9,38.0,0.0,0.0,172.2,11.8,,1010.6,885.0
1994-07-08,27.2,16.9,39.1,0.0,0.0,176.0,13.0,,1008.8,884.0
1994-07-09,27.4,18.0,39.1,0.0,0.0,178.6,13.7,,1010.7,883.0
1994-07-10,25.1,16.9,35.2,0.0,0.0,173.2,13.0,,1013.1,856.0
1994-07-11,25.2,15.2,38.0,0.0,0.0,166.9,13.2,,1013.4,881.0
1994-07-12,25.7,16.3,38.6,0.0,0.0,173.8,12.6,,1011.5,845.0
1994-07-13,26.3,16.9,38.5,0.0,0.0,182.1,12.7,,1010.0,843.0
1994-07-14,26.3,15.8,38.0,0.0,0.0,176.5,12.5,,1008.8,839.0
1994-07-15,25.2,16.9,35.8,0.0,0.0,167.3,14.6,,1009.4,836.0
1994-07-16,25.2,15.2,35.2,0.0,0.0,174.2,14.8,,1012.1,875.0
1994-07-17,28.6,18.0,39.7,0.0,0.0,195.3,12.4,,1012.7,874.0
1994-07-18,24.8,15.8,36.3,0.0,0.0,166.6,17.7,,1013.5,872.0
1994-07-19,22.3,15.2,33.5,0.0,0.0,168.6,18.1,,1014.4,845.0
